Id,PID,MS SubClass,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_Pave,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Central Air_Y,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,con2_posa_posn
230,905109170,-1.147946576657692,0.07170737928784574,1.7748139732858643,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,1.2739384443533337,1977,2001,Hip,Wd Sdng,Wd Sdng,None,-0.8067771078307343,1.084858155438852,Gd,CBlock,Gd,TA,Gd,ALQ,1.0986376039899628,Unf,-0.3717272286812469,-0.2992130315873974,1420.0,GasA,4,SBrkr,0.9375939912733451,-0.8462848303820348,-0.12893674859611995,0.13513156302705454,1.1778442965729075,-0.2569683876376889,1,1.3377477862484015,1,-0.16361596255644822,3,-1.860284494554713,Typ,1.64468406376771,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,1.366173198392531,-1.072512496008294,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,4,2010,WD ,1.2217473370055405,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
1295,902109160,0.2526095647256916,0.6373160578820013,-0.4271091647214371,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,-0.48589745011325525,1920,1950,Gable,WdShing,Wd Shng,None,-0.8067771078307343,-3.74094900364668,Fa,BrkTil,TA,TA,No,Rec,0.41988011399618563,Unf,-0.3717272286812469,0.2656316376586004,936.0,GasA,4,FuseA,-0.4330830393831092,1.1920681843785979,-0.12893674859611995,0.6449557746833654,-0.8363523174407176,-0.2569683876376889,1,-0.7437679549337323,2,-0.16361596255644822,5,-0.17492255244600247,Typ,0.8452784060623898,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,-0.9426604474811019,-1.072512496008294,2.2968472476236466,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,6,2008,WD ,-0.7582288150655011,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,0,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
638,535178120,-1.147946576657692,0.11780844484070989,-0.06447339090123777,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,-0.48589745011325525,1955,1955,Gable,AsbShng,AsbShng,None,-0.8067771078307343,-0.6382508149481481,TA,CBlock,TA,TA,No,Rec,0.05363127556959772,LwQ,2.6925381108583735,0.5463676562973823,1382.0,GasA,4,FuseA,0.7126019034794597,-0.8462848303820348,-0.12893674859611995,-0.08780298951567113,-0.8363523174407176,3.891529244983352,1,-0.7437679549337323,3,-0.16361596255644822,4,-0.17492255244600247,Typ,-0.9950722574786423,None,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,1.2025634053286371,-1.072512496008294,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,GdWo,None,-0.18097880127165075,7,2009,WD ,-0.21481565924757176,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
2278,923202134,-1.147946576657692,0.11780844484070989,-0.14727369814945143,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,-0.48589745011325525,2007,2007,Gable,VinylSd,VinylSd,None,-0.8067771078307343,-0.6382508149481481,TA,PConc,Gd,TA,No,ALQ,0.13749447323329747,Unf,-0.3717272286812469,0.8538861837385495,1120.0,GasA,5,SBrkr,0.04827141405077584,-0.8462848303820348,-0.12893674859611995,-0.7447149448940161,-0.8363523174407176,-0.2569683876376889,1,-0.7437679549337323,3,-0.16361596255644822,3,-0.17492255244600247,Typ,-0.9950722574786423,None,None,1979.0,None,0.0,0.0,None,None,Y,-0.9426604474811019,0.5105459769574582,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,12,2007,New,-0.31268333256429615,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
2202,909252150,0.6999446418659245,-0.23000307570822803,-1.5550585309172753,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,2.0629193934552874,1930,1995,Gable,Wd Sdng,Wd Sdng,None,-0.8067771078307343,-0.6382508149481481,TA,BrkTil,Gd,TA,No,GLQ,0.22342174252757316,Unf,-0.3717272286812469,-0.41841255399383137,531.0,GasA,3,SBrkr,-2.0407493434694604,1.1228332355968043,-0.12893674859611995,-0.8061397561803942,1.1778442965729075,-0.2569683876376889,1,-0.7437679549337323,2,-0.16361596255644822,3,-0.9424872209858837,Typ,0.8452784060623898,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,-0.9426604474811019,-1.072512496008294,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,MnPrv,None,-0.18097880127165075,6,2007,WD ,-0.2878873362026317,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
2833,908188150,1.6594721947359756,-2.0099276601939184,-1.8566752784886842,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,-0.48589745011325525,2004,2004,Gable,VinylSd,VinylSd,Stone,1.1585815429407615,1.084858155438852,TA,PConc,Gd,TA,No,Unf,-1.3479381306073697,Unf,-0.3717272286812469,0.9483100142825648,976.0,GasA,5,SBrkr,-0.38170280738832685,1.1809113844591606,-0.12893674859611995,0.5854057836906681,-0.8363523174407176,-0.2569683876376889,2,-0.7437679549337323,3,-0.16361596255644822,4,0.48379778644289595,Maj1,-0.9950722574786423,None,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,-0.9426604474811019,0.6428682008372939,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,4,2006,WD ,-0.6106802104063956,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
1707,528150040,-1.147946576657692,1.2158989035973053,0.8797394122452618,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,-0.48589745011325525,2006,2006,Hip,MetalSd,MetalSd,Stone,1.4097181345798675,2.201267697800937,TA,PConc,Ex,TA,Gd,Unf,-1.3479381306073697,Unf,-0.3717272286812469,1.9858617479518994,1802.0,GasA,5,SBrkr,1.564513050045037,-0.8462848303820348,-0.12893674859611995,0.7575221098703749,-0.8363523174407176,-0.2569683876376889,2,1.3377477862484015,3,-0.16361596255644822,5,0.48379778644289595,Typ,0.8452784060623898,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,1.0308089488754786,1.0963712873100733,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,6,2007,WD ,2.0724364900361203,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
2428,528228565,1.3469059651061281,-1.3216828996735444,-2.0427287195512243,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,-0.48589745011325525,2005,2005,Gable,VinylSd,VinylSd,BrkFace,1.201328751901805,1.084858155438852,TA,PConc,Gd,TA,Gd,GLQ,-0.7755950812243831,Unf,-0.3717272286812469,1.4550425196521424,1362.0,GasA,5,SBrkr,0.9868239254799616,-0.8462848303820348,-0.12893674859611995,0.18394183493574137,-0.8363523174407176,-0.2569683876376889,2,-0.7437679549337323,2,-0.16361596255644822,4,-0.17492255244600247,Typ,0.8452784060623898,Gd,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,0.9978617443891012,0.32709406413054887,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,4,2006,WD ,0.6169948001362584,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
242,905453080,-1.147946576657692,-1.2628159704092006,1.4498726048308317,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,-0.48589745011325525,2009,2010,Gable,VinylSd,VinylSd,Stone,1.1170676413103906,1.084858155438852,TA,PConc,Gd,TA,Gd,GLQ,1.2466013590557354,Unf,-0.3717272286812469,-0.825551754753724,1508.0,GasA,5,SBrkr,0.9910715344274087,-0.8462848303820348,-0.12893674859611995,0.18815374813499658,1.1778442965729075,-0.2569683876376889,1,-0.7437679549337323,1,-0.16361596255644822,4,-0.9424872209858837,Typ,1.64468406376771,TA,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,-0.9426604474811019,-1.072512496008294,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,1,2010,Con,1.5679479247822392,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
1564,914453045,-1.147946576657692,0.07170737928784574,2.183247362414003,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,-0.48589745011325525,1996,1997,Gable,MetalSd,MetalSd,BrkFace,1.4462573442304014,1.084858155438852,TA,PConc,Ex,TA,Mn,GLQ,0.806161585126221,Unf,-0.3717272286812469,1.1836683783004518,1840.0,GasA,5,SBrkr,1.9550634982681587,-0.8462848303820348,-0.12893674859611995,1.1461419038635654,1.1778442965729075,-0.2569683876376889,3,-0.7437679549337323,3,-0.16361596255644822,4,0.48379778644289595,Typ,-0.9950722574786423,None,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,-0.9426604474811019,0.7076982731578069,2.2960994022891743,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,9,2008,WD ,1.4981518025016105,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
2613,535403150,-1.147946576657692,0.5450790253316424,-0.02729866902352632,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,0.42868126042638754,1959,1959,Hip,BrkFace,BrkFace,None,-0.8067771078307343,-0.6382508149481481,TA,CBlock,TA,TA,Mn,ALQ,0.7649137387894275,Unf,-0.3717272286812469,-2.054696946233457,655.0,GasA,5,SBrkr,0.24950194028978837,-0.8462848303820348,-0.12893674859611995,-0.545944204781383,-0.8363523174407176,3.891529244983352,1,-0.7437679549337323,3,-0.16361596255644822,3,-0.17492255244600247,Typ,0.8452784060623898,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,-0.9426604474811019,-1.072512496008294,2.2960994022891743,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,7,2006,WD ,-0.11257819882793689,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
2832,908188140,1.6594721947359756,-2.571658446380755,-2.3358357781920587,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,-0.48589745011325525,2004,2004,Gable,VinylSd,VinylSd,Stone,0.9648611725617547,1.084858155438852,TA,PConc,Gd,TA,No,Unf,-1.3479381306073697,Unf,-0.3717272286812469,0.9393143650250818,970.0,GasA,5,SBrkr,-0.4008775797902218,1.1825901346503753,-0.12893674859611995,0.5872821944865709,-0.8363523174407176,-0.2569683876376889,2,-0.7437679549337323,3,-0.16361596255644822,4,0.48379778644289595,Maj1,-0.9950722574786423,None,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,-0.9426604474811019,0.6428682008372939,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,4,2006,WD ,-0.475172813874183,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
2459,528439030,-1.147946576657692,0.2625613308433608,-0.07902704007297995,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,-0.48589745011325525,2005,2005,Gable,VinylSd,VinylSd,BrkFace,1.2841987982279628,1.084858155438852,TA,PConc,Gd,TA,Av,Unf,-1.3479381306073697,Unf,-0.3717272286812469,1.7791320439459826,1616.0,GasA,5,SBrkr,1.2129685225129259,-0.8462848303820348,-0.12893674859611995,0.40829917029788393,-0.8363523174407176,-0.2569683876376889,2,-0.7437679549337323,3,-0.16361596255644822,4,0.48379778644289595,Typ,-0.9950722574786423,None,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,1.114349850071618,0.823928593150412,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,4,2006,WD ,0.8293518019189164,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
1360,903452025,-0.4946185763398076,0.07170737928784574,-0.7196303741112999,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,0.42868126042638754,1930,1950,Gable,Stucco,Wd Shng,None,-0.8067771078307343,1.084858155438852,Gd,BrkTil,TA,TA,No,Unf,-1.3479381306073697,Unf,-0.3717272286812469,0.6170988104146906,768.0,GasA,3,SBrkr,-1.1212310203750329,-0.8462848303820348,-0.12893674859611995,-1.8962271978930403,-0.8363523174407176,-0.2569683876376889,1,-0.7437679549337323,1,-0.16361596255644822,3,-1.860284494554713,Typ,-0.9950722574786423,None,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,-0.9426604474811019,-1.072512496008294,2.2900898746569083,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,7,2008,WD ,-1.381688494947652,0,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
2723,905200380,-0.4946185763398076,0.07170737928784574,1.4557375788757576,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,-0.48589745011325525,1924,1950,Gable,BrkFace,Wd Sdng,Stone,1.0290052676769073,-0.6382508149481481,TA,BrkTil,TA,TA,No,Unf,-1.3479381306073697,Unf,-0.3717272286812469,0.7879713060742217,872.0,GasA,2,FuseF,-0.7308276860299238,-0.8462848303820348,-0.12893674859611995,-1.5125340635348175,-0.8363523174407176,-0.2569683876376889,1,-0.7437679549337323,2,-0.16361596255644822,2,-0.9424872209858837,Mod,0.8452784060623898,Gd,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,-0.9426604474811019,-1.072512496008294,2.29319415439228,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,4,2006,WD ,-1.119136053196471,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,0,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
1350,903235100,-0.4946185763398076,-0.38378279509358515,-0.7095556556111391,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,0.42868126042638754,1927,1950,Gable,MetalSd,MetalSd,None,-0.8067771078307343,-0.6382508149481481,TA,BrkTil,TA,TA,No,Unf,-1.3479381306073697,Unf,-0.3717272286812469,0.151656308758548,520.0,GasA,2,SBrkr,-2.299577692972771,-0.8462848303820348,-0.12893674859611995,-3.049982094811797,-0.8363523174407176,-0.2569683876376889,1,-0.7437679549337323,1,-0.16361596255644822,2,-1.860284494554713,Typ,-0.9950722574786423,None,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,0.6543242796148859,-1.072512496008294,2.290491516802111,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,5,2008,WD ,-2.1011493742242306,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,0,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
136,535106190,1.011918116301481,0.5913135487480145,0.5285681102138107,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,-0.48589745011325525,1960,1960,Gable,MetalSd,MetalSd,BrkFace,1.35903183836312,-0.6382508149481481,TA,CBlock,TA,TA,No,Rec,0.5342486506152048,Unf,-0.3717272286812469,0.4297379170822161,1105.0,GasA,3,FuseA,0.005972009946671405,1.260648065941945,-0.12893674859611995,1.5135768682030304,-0.8363523174407176,-0.2569683876376889,2,-0.7437679549337323,5,3.95108832526802,3,2.8313359642381277,Typ,-0.9950722574786423,None,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,-0.9426604474811019,-1.072512496008294,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,1,2010,WD ,-0.19406259799856015,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
2235,910201050,0.2526095647256916,-0.9202208574586991,-0.4325332637026995,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,1.2739384443533337,1925,2003,Gable,VinylSd,VinylSd,None,-0.8067771078307343,1.084858155438852,Gd,BrkTil,TA,Po,No,Unf,-1.3479381306073697,Unf,-0.3717272286812469,0.8877705427018966,936.0,GasA,5,SBrkr,-0.5116728558006792,1.1638419816659407,-0.12893674859611995,0.37854751317835306,-0.8363523174407176,-0.2569683876376889,2,-0.7437679549337323,3,-0.16361596255644822,3,-0.17492255244600247,Typ,-0.9950722574786423,None,None,1979.0,None,0.0,0.0,None,None,N,-0.9426604474811019,-1.072512496008294,-0.43652918208611446,8.753021456353492,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,9,2007,WD ,-0.6134607171321436,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
1993,902301130,0.6999446418659245,-1.8139936923809596,-1.3162355119016447,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1.2739384443533337,1910,1950,Gable,MetalSd,MetalSd,None,-0.8067771078307343,-0.6382508149481481,TA,BrkTil,TA,TA,No,BLQ,0.0429433824678045,Unf,-0.3717272286812469,-0.004944171651553906,616.0,GasA,5,SBrkr,-1.7914092917185518,1.1500510930607983,-0.12893674859611995,-0.4482358872880344,-0.8363523174407176,-0.2569683876376889,1,-0.7437679549337323,3,-0.16361596255644822,3,-0.17492255244600247,Typ,-0.9950722574786423,None,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,1.2025634053286371,-1.072512496008294,2.29462766395532,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,6,2007,WD ,-0.9247527131418068,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
1309,902300215,0.2526095647256916,1.4719598775928757,0.7198424873591145,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,2.0629193934552874,1915,1950,Gable,Wd Sdng,Wd Sdng,None,-0.8067771078307343,-0.6382508149481481,TA,BrkTil,TA,TA,Mn,Unf,-1.3479381306073697,Unf,-0.3717272286812469,0.7943206654756007,876.0,GasA,4,SBrkr,-0.7166973060714693,1.125945079894993,-0.12893674859611995,-0.011129512326971952,-0.8363523174407176,-0.2569683876376889,1,1.3377477862484015,4,-0.16361596255644822,3,0.48379778644289595,Typ,0.8452784060623898,Gd,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,1.3180460393070472,-1.072512496008294,2.296141816501649,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,6,2008,WD ,-0.2004315102856922,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
402,527425110,-1.147946576657692,-0.38378279509358515,-0.0066254330079938435,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1.2739384443533337,1971,2006,Gable,VinylSd,VinylSd,None,-0.8067771078307343,-0.6382508149481481,Gd,CBlock,TA,TA,No,ALQ,0.21125686512221595,Unf,-0.3717272286812469,0.35871577259257176,864.0,GasA,4,SBrkr,-0.759270944259246,-0.8462848303820348,-0.12893674859611995,-1.5405124012116584,-0.8363523174407176,-0.2569683876376889,1,-0.7437679549337323,3,-0.16361596255644822,3,-0.9424872209858837,Typ,-0.9950722574786423,None,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,1.1025474176967736,-1.072512496008294,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,GdWo,None,-0.18097880127165075,7,2009,WD ,-0.6106802104063956,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
1592,923203140,1.3469059651061281,-2.0099276601939184,-1.3445654329337258,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,-0.48589745011325525,1997,1997,Hip,VinylSd,VinylSd,BrkFace,1.258482845473387,-0.6382508149481481,TA,PConc,Ex,TA,No,GLQ,0.9409706248273385,Unf,-0.3717272286812469,-0.30724952196296756,1189.0,GasA,5,SBrkr,0.23627740043548864,-0.8462848303820348,-0.12893674859611995,-0.5590127796677256,1.1778442965729075,-0.2569683876376889,2,-0.7437679549337323,2,-0.16361596255644822,3,-1.860284494554713,Typ,-0.9950722574786423,None,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,-0.9426604474811019,1.16794420802794,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,4,2008,WD ,-0.09718005199075502,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,0,2.3207920952483208,-0.0546086747308961
2409,528186110,1.3469059651061281,-1.0324976276467417,-0.6946746657639946,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,-0.48589745011325525,2006,2006,Hip,MetalSd,MetalSd,BrkFace,1.42556574386327,2.201267697800937,TA,PConc,Ex,Gd,No,GLQ,0.4976773300129162,Unf,-0.3717272286812469,1.3328615518078561,1666.0,GasA,5,SBrkr,1.3110425145790776,-0.8462848303820348,-0.12893674859611995,0.5056696727585219,1.1778442965729075,-0.2569683876376889,2,-0.7437679549337323,2,-0.16361596255644822,4,-0.17492255244600247,Typ,0.8452784060623898,Gd,Attchd,2006.0,RFn,2.0,575.0,TA,TA,Y,1.1418279290042075,0.9368274581818455,-0.43652918208611446,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,6,2006,New,1.585591832203019,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
1940,535327200,-1.147946576657692,0.11780844484070989,0.827753590222239,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1.2739384443533337,1956,2000,Hip,Wd Sdng,Wd Sdng,None,-0.8067771078307343,-0.6382508149481481,TA,CBlock,Gd,TA,No,Rec,0.44485537416713733,Unf,-0.3717272286812469,0.21551302042140405,928.0,GasA,3,SBrkr,-0.5382880434361648,-0.8462848303820348,-0.12893674859611995,-1.3230428875986704,-0.8363523174407176,-0.2569683876376889,1,-0.7437679549337323,2,-0.16361596255644822,3,-1.860284494554713,Typ,-0.9950722574786423,None,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,1.1819067246873274,-1.072512496008294,2.295120746599611,-0.11424626398854959,-0.3100699925804395,-0.06308802978765117,None,None,None,-0.18097880127165075,6,2007,WD ,-0.5738773598631737,1,-0.022266248460967406,-0.08653766145283459,-0.04456565178215864,-0.04983828792074762,1,-0.09749231957538035,-0.22103517560910724,-0.022266248460967402,-0.08358246194095852,1,-0.4308873690355284,-0.0546086747308961
