Id,PID,MS SubClass,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_Pave,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Central Air_Y,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,con2_posa_posn
2400,528164040,20,72.0,11846,None,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,562.0,3,TA,PConc,Ex,TA,Gd,GLQ,1567.0,Unf,0.0,225.0,1792.0,GasA,5,SBrkr,1792,0,0,1792,1.0,0.0,2,0,2,1,5,6,Typ,1,Gd,Attchd,2003.0,Fin,3.0,874.0,TA,TA,Y,206,49,0,0,0,0,None,None,None,0,8,2006,WD ,374000,1,0,0,0,0,1,0,0,0,0,1,0,0
1068,528178070,60,130.0,16900,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,1110.0,3,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,1479.0,GasA,5,SBrkr,1515,1134,0,2649,1.0,0.0,2,1,4,1,4,10,Typ,1,TA,Attchd,2001.0,Fin,3.0,746.0,TA,TA,Y,0,60,0,0,0,0,None,None,None,0,1,2008,WD ,421250,1,0,0,0,0,1,0,0,0,0,1,0,0
361,527164060,60,69.05520046484602,9636,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,VinylSd,VinylSd,None,0.0,2,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,4,SBrkr,808,785,0,1593,0.0,0.0,2,1,3,1,3,7,Typ,1,TA,BuiltIn,1993.0,RFn,2.0,389.0,TA,TA,Y,342,40,0,0,0,0,None,MnPrv,None,0,12,2009,WD ,178000,1,0,0,0,0,1,0,0,0,0,1,0,0
1493,908128050,85,90.0,10012,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,Plywood,Plywood,None,0.0,2,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,180.0,38.0,1138.0,GasA,3,SBrkr,1181,0,0,1181,1.0,0.0,2,0,3,1,3,6,Typ,0,None,Detchd,1974.0,RFn,2.0,588.0,TA,TA,Y,0,0,180,0,0,0,None,MnPrv,None,0,4,2008,WD ,137500,1,0,0,0,0,1,0,0,0,0,1,0,0
1110,528390020,20,91.0,14303,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,BrkFace,554.0,3,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,672.0,1986.0,GasA,5,SBrkr,1987,0,0,1987,1.0,0.0,2,0,2,1,4,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,691.0,TA,TA,Y,262,36,0,0,0,0,None,None,None,0,8,2008,WD ,301500,1,0,0,0,0,1,0,0,0,0,1,0,0
911,909250080,70,43.0,5707,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,583.0,583.0,GasA,4,FuseF,647,595,0,1242,0.0,0.0,1,1,3,1,3,6,Typ,1,Gd,Detchd,1926.0,Unf,1.0,180.0,Fa,TA,Y,329,96,0,0,0,0,None,None,None,0,3,2009,WD ,105000,1,0,0,0,0,1,0,0,0,0,1,0,0
2535,534201260,20,78.0,9360,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,HdBoard,HdBoard,BrkFace,203.0,2,TA,CBlock,TA,TA,Av,ALQ,760.0,Unf,0.0,216.0,976.0,GasA,3,SBrkr,976,0,0,976,1.0,0.0,1,0,2,1,4,4,Typ,1,Fa,Attchd,1968.0,RFn,2.0,504.0,TA,TA,Y,94,0,0,0,0,0,None,None,None,0,8,2006,WD ,157500,1,0,0,0,0,1,0,0,0,0,1,0,0
2030,903430050,50,40.0,5680,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,AsbShng,AsbShng,None,0.0,2,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,969.0,969.0,GasA,3,FuseA,969,245,0,1214,0.0,0.0,1,0,2,1,3,6,Typ,0,None,Detchd,1920.0,Unf,1.0,216.0,TA,TA,N,0,0,77,0,0,0,None,MnPrv,None,0,9,2007,WD ,117000,1,0,0,0,0,0,0,0,0,0,0,1,0
2634,535478090,20,70.0,7000,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,GasA,4,SBrkr,864,0,0,864,0.0,1.0,1,0,3,1,3,5,Typ,0,None,Attchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,2,2006,WD ,105000,1,0,0,0,0,1,0,0,0,0,1,0,0
1530,909256060,50,51.0,10480,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,MetalSd,MetalSd,None,0.0,2,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,5,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,3,6,Maj2,0,None,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2008,WD ,115000,1,0,0,0,0,1,0,0,0,0,1,0,0
435,528112040,20,95.0,11578,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,VinylSd,VinylSd,Stone,302.0,4,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1736.0,1736.0,GasA,5,SBrkr,1736,0,0,1736,0.0,0.0,2,0,3,1,5,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,834.0,TA,TA,Y,319,90,0,0,0,0,None,None,None,0,7,2009,WD ,360000,1,0,0,0,0,1,0,0,0,0,1,0,0
812,906226110,90,64.0,7018,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0.0,2,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,3,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,Typ,0,None,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,WD ,118858,1,0,0,0,0,1,0,0,0,0,1,0,0
1202,534251280,60,69.05520046484602,9130,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,HdBoard,HdBoard,BrkFace,252.0,2,TA,CBlock,TA,TA,No,GLQ,400.0,Rec,64.0,336.0,800.0,GasA,4,SBrkr,800,832,0,1632,0.0,1.0,1,1,4,1,4,7,Typ,0,None,Attchd,1966.0,Unf,2.0,484.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,7,2008,WD ,173000,1,0,0,0,0,1,0,0,0,0,1,0,0
666,535383120,30,60.0,10800,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,VinylSd,VinylSd,None,0.0,2,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,3,FuseA,725,0,0,725,0.0,0.0,1,1,1,1,3,4,Typ,0,None,Detchd,1959.0,Unf,1.0,320.0,TA,TA,Y,0,30,0,0,0,0,None,None,None,0,11,2009,WD ,78500,1,0,0,0,0,1,0,0,0,0,1,0,0
1751,528240020,60,62.0,8244,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,5,SBrkr,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,440.0,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,5,2007,WD ,183500,1,0,0,0,0,1,0,0,0,0,1,0,0
705,902135020,20,60.0,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,MetalSd,MetalSd,None,0.0,1,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,3,SBrkr,936,0,0,936,0.0,0.0,1,0,2,1,3,4,Min2,0,None,Detchd,1974.0,Unf,2.0,576.0,TA,TA,Y,0,32,112,0,0,0,None,None,None,0,2,2009,WD ,93000,1,0,0,0,0,0,0,0,0,0,0,1,0
1744,528228375,120,69.05520046484602,3621,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,72.0,3,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,1406.0,GasA,5,SBrkr,1589,0,0,1589,1.0,0.0,2,0,2,1,4,7,Typ,1,TA,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,11,2007,WD ,226500,1,0,0,0,0,1,0,0,0,0,1,0,0
357,527163040,60,59.0,7837,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,799.0,GasA,4,SBrkr,799,772,0,1571,0.0,0.0,2,1,3,1,3,7,Typ,1,TA,Attchd,1993.0,RFn,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,5,2009,WD ,178000,1,0,0,0,0,1,0,0,0,0,1,0,0
2133,907192120,20,72.0,10665,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,167.0,3,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,440.0,1453.0,GasA,5,SBrkr,1479,0,0,1479,1.0,0.0,2,0,3,1,4,7,Typ,0,None,Attchd,2003.0,RFn,2.0,558.0,TA,TA,Y,144,29,0,0,0,0,None,None,None,0,6,2007,WD ,226000,1,0,0,0,0,1,0,0,0,0,1,0,0
989,924100060,60,70.0,10457,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,VinylSd,VinylSd,BrkFace,178.0,3,Ex,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,288.0,0.0,784.0,GasA,5,SBrkr,784,848,0,1632,0.0,0.0,1,1,4,1,3,7,Typ,1,TA,Attchd,1969.0,RFn,2.0,898.0,TA,TA,Y,0,173,368,0,0,0,None,MnPrv,None,0,4,2009,WD ,173000,1,0,0,0,0,1,0,0,0,0,1,0,0
562,532378120,20,60.0,8281,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,MetalSd,MetalSd,None,0.0,2,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,GasA,4,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,1,Po,Detchd,1965.0,Unf,1.0,360.0,TA,TA,Y,0,0,236,0,0,0,None,GdWo,None,0,12,2009,WD ,62383,1,0,0,0,0,1,0,0,0,0,1,0,0
1054,528104080,60,67.0,14948,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,268.0,4,TA,PConc,Ex,TA,Av,GLQ,1330.0,Unf,0.0,122.0,1452.0,GasA,5,SBrkr,1476,1237,0,2713,1.0,0.0,2,1,3,1,5,11,Typ,1,Gd,Attchd,2008.0,Fin,3.0,858.0,TA,TA,Y,126,66,0,0,0,0,None,None,None,0,11,2008,New,446261,1,0,0,0,0,1,0,0,0,0,1,0,0
2850,909250070,70,43.0,7000,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,Wd Sdng,Stucco,None,0.0,2,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,0.0,200.0,624.0,GasA,5,SBrkr,743,736,0,1479,1.0,0.0,1,0,3,1,4,6,Typ,2,Gd,Detchd,1926.0,Unf,1.0,312.0,TA,TA,Y,530,0,56,0,0,0,None,MnPrv,None,0,5,2006,WD ,160000,1,0,0,0,0,1,0,0,0,0,1,0,0
1082,528228405,120,69.05520046484602,3940,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,24.0,3,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,306.0,1393.0,GasA,5,SBrkr,1576,0,0,1576,1.0,0.0,2,0,2,1,4,7,Typ,1,TA,Attchd,2004.0,RFn,3.0,668.0,TA,TA,Y,143,20,0,0,0,0,None,None,None,0,5,2008,WD ,219990,1,0,0,0,0,1,0,0,0,0,0,1,0
1440,907187080,20,93.0,9382,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,VinylSd,VinylSd,BrkFace,125.0,3,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,5,SBrkr,1479,0,0,1479,0.0,0.0,2,0,3,1,4,6,Typ,0,None,Attchd,1999.0,RFn,2.0,577.0,TA,TA,Y,120,25,0,0,0,0,None,None,None,0,7,2008,WD ,191000,1,0,0,0,0,1,0,0,0,0,1,0,0
2006,903201090,40,55.0,6854,None,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,MetalSd,MetalSd,None,0.0,2,Gd,PConc,TA,TA,No,LwQ,317.0,Rec,227.0,212.0,756.0,GasA,3,FuseA,916,144,0,1060,1.0,0.0,1,0,1,1,3,6,Mod,1,Gd,Detchd,1969.0,Unf,1.0,308.0,Fa,TA,Y,0,65,0,0,150,0,None,None,None,0,8,2007,WD ,136500,1,0,0,0,0,0,0,0,0,0,1,0,0
2082,905475520,30,69.05520046484602,11515,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,HdBoard,HdBoard,None,0.0,2,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,3,SBrkr,943,0,0,943,0.0,0.0,1,0,3,1,4,5,Min2,0,None,Detchd,1958.0,Unf,1.0,308.0,TA,TA,N,0,0,60,0,0,0,None,None,None,0,8,2007,WD ,80000,1,0,0,0,0,0,0,0,0,0,1,0,0
2344,527302080,50,69.05520046484602,13837,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,178.0,3,Gd,PConc,Gd,Gd,No,GLQ,1002.0,LwQ,202.0,0.0,1204.0,GasA,4,SBrkr,1377,806,0,2183,0.0,0.0,2,1,4,1,4,9,Typ,0,None,Attchd,1988.0,Unf,3.0,786.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,2,2006,WD ,229000,1,0,0,0,0,1,0,0,0,0,1,0,0
248,906223090,60,80.0,9938,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,MetalSd,BrkFace,246.0,3,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,300.0,1050.0,GasA,5,SBrkr,1062,887,0,1949,1.0,0.0,2,1,3,1,4,8,Typ,1,TA,Attchd,1993.0,Fin,2.0,574.0,TA,TA,Y,156,90,0,0,0,0,None,GdPrv,None,0,6,2010,WD ,236000,1,0,0,0,0,1,0,0,0,0,1,0,0
2276,921128030,20,85.0,12633,None,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,MetalSd,MetalSd,BrkFace,242.0,4,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,5,SBrkr,1824,0,0,1824,0.0,0.0,2,0,3,1,5,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,932.0,TA,TA,Y,160,36,0,0,108,0,None,None,None,0,9,2007,New,392000,1,0,0,0,0,1,0,0,0,0,1,0,1
755,903451090,70,57.0,6876,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,Plywood,Plywood,None,0.0,2,TA,CBlock,TA,Fa,No,BLQ,522.0,Unf,0.0,198.0,720.0,GasA,2,SBrkr,1146,784,0,1930,1.0,0.0,2,0,4,1,3,8,Typ,0,None,Attchd,1927.0,Unf,1.0,316.0,TA,TA,Y,0,0,213,0,0,0,None,MnPrv,None,0,8,2009,WD ,149000,1,0,0,0,0,1,0,0,0,0,0,1,0
1178,533236090,160,36.0,3951,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,BrkFace,MetalSd,None,0.0,4,TA,PConc,Gd,TA,Mn,BLQ,128.0,GLQ,842.0,0.0,970.0,GasA,5,SBrkr,1469,924,0,2393,1.0,0.0,2,1,2,1,5,7,Typ,1,TA,Attchd,1998.0,Fin,2.0,846.0,TA,TA,Y,0,90,0,0,94,0,None,None,None,0,2,2008,WD ,345000,1,0,0,0,0,1,0,1,0,0,0,0,0
2636,902100110,70,62.0,9856,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CemntBd,CmentBd,None,0.0,3,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,716.0,716.0,GasA,5,FuseA,1007,1007,0,2014,0.0,0.0,2,0,5,1,3,8,Typ,0,None,Detchd,1900.0,Unf,2.0,624.0,TA,TA,Y,0,72,167,0,0,0,None,None,None,0,6,2006,WD ,169000,1,0,0,0,0,1,0,0,0,0,0,1,0
2077,905377050,20,84.0,17808,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,484.0,484.0,GasA,3,SBrkr,1242,0,0,1242,0.0,0.0,1,0,2,1,3,4,Mod,0,None,Attchd,1946.0,Unf,1.0,336.0,TA,TA,N,0,0,0,0,0,0,None,None,None,0,7,2007,WD ,109900,1,0,0,0,0,0,0,0,0,0,1,0,0
2930,924151050,60,74.0,9627,None,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,HdBoard,HdBoard,BrkFace,94.0,2,TA,PConc,Gd,TA,Av,LwQ,758.0,Unf,0.0,238.0,996.0,GasA,5,SBrkr,996,1004,0,2000,0.0,0.0,2,1,3,1,3,9,Typ,1,TA,Attchd,1993.0,Fin,3.0,650.0,TA,TA,Y,190,48,0,0,0,0,None,None,None,0,11,2006,WD ,188000,1,0,0,0,0,1,0,0,0,0,1,0,0
737,903227090,50,50.0,6000,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,MetalSd,None,0.0,2,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,5,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,3,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,280.0,TA,TA,Y,45,0,0,0,0,0,None,None,None,0,5,2009,WD ,132500,1,0,0,0,0,1,0,0,0,0,0,1,0
837,907126050,20,65.0,9757,None,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,VinylSd,VinylSd,None,0.0,2,Gd,PConc,TA,TA,No,ALQ,755.0,Unf,0.0,235.0,990.0,GasA,5,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,None,Attchd,1995.0,RFn,1.0,440.0,TA,TA,Y,66,0,0,0,92,0,None,None,None,0,10,2009,WD ,143000,1,0,0,0,0,1,0,0,0,0,1,0,0
2086,905478140,20,58.0,9280,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,CBlock,Fa,TA,No,ALQ,557.0,Unf,0.0,785.0,1342.0,GasA,5,SBrkr,1342,0,0,1342,1.0,0.0,1,0,4,1,3,7,Typ,0,None,Detchd,1951.0,Unf,1.0,256.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2007,WD ,125000,1,0,0,0,0,1,0,0,0,0,1,0,0
2385,528114010,20,120.0,14780,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,VinylSd,VinylSd,BrkFace,568.0,4,TA,PConc,Ex,TA,Gd,GLQ,1505.0,Unf,0.0,363.0,1868.0,GasA,5,SBrkr,1868,0,0,1868,1.0,0.0,2,0,2,1,5,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,1085.0,TA,TA,Y,354,56,0,0,156,0,None,None,None,0,6,2006,WD ,415000,1,0,0,0,0,1,0,0,0,0,1,0,0
189,902402130,70,60.0,7740,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,VinylSd,VinylSd,None,0.0,2,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,622.0,622.0,GasA,4,SBrkr,741,622,0,1363,0.0,0.0,1,0,3,1,3,6,Typ,0,None,Detchd,1966.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,168,0,None,None,None,0,6,2010,WD ,125500,1,0,0,0,0,1,0,0,0,0,0,1,0
635,535175030,20,80.0,9600,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,Wd Sdng,Wd Sdng,BrkCmn,183.0,2,TA,CBlock,TA,TA,No,Rec,620.0,LwQ,620.0,0.0,1240.0,GasA,4,SBrkr,1632,0,0,1632,1.0,0.0,2,0,3,1,3,6,Min1,1,Gd,Attchd,1958.0,RFn,1.0,338.0,TA,TA,Y,289,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD ,139000,1,0,0,0,0,1,0,0,0,0,1,0,0
432,528110010,60,97.0,13478,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CemntBd,CmentBd,Stone,420.0,4,TA,PConc,Ex,TA,Gd,GLQ,1338.0,Unf,0.0,384.0,1722.0,GasA,5,SBrkr,1728,568,0,2296,1.0,0.0,2,1,3,1,5,10,Typ,1,Gd,BuiltIn,2008.0,RFn,3.0,842.0,TA,TA,Y,382,274,0,0,0,0,None,None,None,0,6,2009,ConLI,451950,1,0,0,0,0,1,0,0,0,0,1,0,0
900,908275040,90,65.0,10926,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,VinylSd,VinylSd,BrkFace,74.0,2,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1678.0,1678.0,GasA,3,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,3,10,Typ,0,None,None,1979.0,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,8,2009,WD ,119900,1,0,0,0,0,1,0,0,0,0,1,0,0
966,916455070,20,69.05520046484602,6853,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,136.0,3,TA,PConc,Ex,TA,No,GLQ,1005.0,Unf,0.0,262.0,1267.0,GasA,5,SBrkr,1296,0,0,1296,1.0,0.0,2,0,2,1,4,6,Typ,0,None,Attchd,2001.0,Fin,2.0,471.0,TA,TA,Y,192,25,0,0,0,0,None,None,None,0,6,2009,WD ,220000,1,0,0,0,0,1,0,0,0,0,1,0,0
1612,526352080,20,85.0,10667,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,MetalSd,BrkFace,302.0,2,TA,CBlock,TA,TA,No,BLQ,838.0,Unf,0.0,749.0,1587.0,GasA,3,SBrkr,1587,0,0,1587,0.0,0.0,2,0,3,1,3,7,Typ,1,Gd,Attchd,1971.0,Unf,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,None,None,None,0,3,2007,WD ,167300,1,0,0,0,0,1,0,0,0,0,1,0,0
904,909101100,50,45.0,8212,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,TA,CBlock,TA,TA,No,Rec,626.0,Unf,0.0,94.0,720.0,GasA,5,SBrkr,854,444,0,1298,0.0,0.0,1,0,3,1,3,6,Typ,2,Gd,Detchd,1940.0,Unf,1.0,256.0,TA,TA,Y,84,0,0,0,0,0,None,None,None,0,9,2009,WD ,122000,1,0,0,0,0,1,0,0,0,0,1,0,0
